id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,f_camera,camera,memory,wifi,price,gen_ord,cores_ord,speed_ord,wifi_ord,bluetooth_bin,screen_LCD,screen_Touch,sim_Dual,sim_Single
715,817,0.5,144,722,766,2039,11,6,19,0.0,11.0,11684,none,586,0,2,1,0,False,0,1,0,1
717,1397,0.2,121,433,1658,1378,18,15,4,5.0,15.0,3686,a,929,2,2,2,2,False,0,1,1,0
719,1068,0.9,184,186,1998,1803,5,4,7,1.0,13.0,37349,none,874,2,6,1,0,False,1,0,1,0
720,1702,0.5,145,1397,1491,2501,16,12,4,12.0,15.0,52151,none,1086,2,1,2,0,True,1,0,0,1
721,808,0.1,192,618,1891,3762,15,9,12,0.0,1.0,8570,a,1182,1,3,0,2,False,1,0,1,0
722,1156,0.1,89,1214,1262,1796,16,6,13,6.0,9.0,61577,a,502,0,6,0,2,False,0,1,0,1
723,1271,0.1,159,613,650,990,14,11,6,2.0,3.0,54406,b,585,0,7,0,1,False,0,1,1,0
724,696,0.3,197,649,907,2630,18,8,9,6.0,8.0,51319,n,731,0,2,0,4,False,1,0,0,1
727,1590,0.3,122,1464,1595,1201,12,3,18,0.0,17.0,7584,n,737,1,2,0,4,False,0,1,1,0
729,1135,0.4,158,690,1589,3204,18,13,6,9.0,11.0,43457,none,890,1,0,2,0,True,1,0,1,0
731,1807,0.8,125,337,1384,1906,17,13,13,2.0,10.0,49923,a,654,0,0,1,2,True,0,1,0,1
732,984,0.8,98,1036,1611,898,16,8,13,13.0,17.0,42846,none,919,2,6,0,0,True,0,1,0,1
733,720,0.6,96,1347,1733,2799,5,3,15,0.0,8.0,61851,a,628,2,6,1,2,True,1,0,1,0
736,503,0.6,185,778,1291,305,11,8,16,3.0,11.0,57771,a,363,0,5,2,2,False,1,0,0,1
737,675,0.6,187,482,874,2953,9,5,13,1.0,2.0,42617,none,334,1,6,2,0,False,0,1,0,1
739,1303,0.1,138,229,1604,2574,12,4,14,0.0,10.0,16064,g,870,2,2,1,3,False,0,1,1,0
740,1004,0.2,141,901,1162,3772,17,8,18,0.0,9.0,35304,b,833,0,5,2,1,True,0,1,1,0
742,1822,0.2,195,172,910,2577,9,5,8,0.0,0.0,8571,none,850,1,5,1,0,False,0,1,0,1
746,1884,0.8,185,451,819,3619,14,8,7,7.0,18.0,42977,a,1227,2,0,1,2,False,0,1,1,0
748,798,0.2,96,526,643,2965,15,7,14,5.0,9.0,4824,none,928,1,2,2,0,False,0,1,0,1
749,802,0.8,157,1299,1633,3713,8,3,8,1.0,9.0,46192,none,911,0,2,2,0,True,1,0,1,0
750,1276,0.3,130,217,735,3798,19,10,8,2.0,3.0,53869,b,1024,1,1,2,1,True,0,1,1,0
751,1331,0.5,165,1109,1226,1026,13,5,20,0.0,7.0,16627,b,634,1,1,1,1,True,1,0,0,1
752,1620,0.9,186,434,1339,1086,18,14,13,6.0,18.0,5412,none,652,1,5,2,0,False,1,0,1,0
753,1996,0.4,122,671,1445,2236,8,7,12,5.0,9.0,51327,n,1351,2,3,2,4,False,1,0,0,1
754,1092,0.8,185,1404,1424,1303,12,3,20,8.0,10.0,45554,b,567,0,0,2,1,False,0,1,1,0
755,1018,0.1,155,856,883,3048,10,3,2,7.0,18.0,63160,n,1193,0,4,0,4,True,1,0,1,0
756,545,0.3,131,381,1452,616,15,6,19,0.0,1.0,11805,a,624,2,2,0,2,False,0,1,0,1
758,1264,0.2,171,562,849,419,7,4,3,2.0,3.0,34523,a,758,2,2,2,2,False,0,1,1,0
760,1432,0.3,164,209,947,504,14,4,10,6.0,18.0,39280,none,851,2,3,1,0,True,0,1,1,0
761,558,0.8,142,997,1605,392,10,5,8,1.0,4.0,49400,g,711,2,4,2,3,True,0,1,0,1
763,1741,0.7,143,730,1895,3387,11,3,3,0.0,0.0,14605,none,1007,1,7,1,0,True,1,0,0,1
764,1849,0.4,144,606,1123,3447,14,11,19,7.0,19.0,15473,g,1728,2,4,2,3,True,1,0,0,1
765,733,0.2,174,445,1409,1403,15,8,2,5.0,10.0,7427,none,825,2,6,1,0,False,0,1,0,1
766,1872,0.5,80,286,1484,2295,15,11,16,0.0,2.0,16748,a,649,0,1,0,2,True,1,0,1,0
768,1149,0.2,106,1617,1675,3755,17,14,8,4.0,5.0,30362,none,1003,1,5,1,0,True,1,0,0,1
770,1911,0.6,163,1795,1958,3872,9,8,11,7.0,8.0,63982,none,1533,2,7,1,0,True,0,1,0,1
771,550,0.1,145,486,1930,302,18,5,8,16.0,17.0,23173,none,648,2,1,0,0,True,1,0,0,1
772,576,0.1,121,757,1518,1519,18,6,8,0.0,4.0,27415,a,678,2,1,0,2,False,1,0,0,1
773,1760,0.8,198,273,1704,2549,10,8,4,1.0,2.0,50471,none,1019,2,0,1,0,False,0,1,0,1
774,969,0.3,124,491,589,404,18,5,19,0.0,0.0,45649,b,673,1,6,2,1,False,1,0,0,1
775,1160,0.7,166,762,859,595,18,4,15,1.0,2.0,63699,n,875,2,2,1,4,False,1,0,0,1
777,1786,0.7,161,231,1671,2764,9,3,7,9.0,10.0,58406,g,1118,2,6,0,3,False,0,1,0,1
779,819,0.2,83,438,822,1094,10,5,15,0.0,1.0,11678,none,661,2,7,2,0,True,1,0,1,0
781,1368,0.2,97,698,829,2496,13,6,5,10.0,18.0,50067,b,749,0,6,2,1,False,0,1,1,0
782,1592,0.1,181,510,522,2103,19,8,7,6.0,17.0,50282,none,1032,2,1,1,0,False,1,0,0,1
784,1892,0.4,110,1399,1564,2172,17,14,3,5.0,10.0,47757,a,820,1,3,0,2,True,0,1,0,1
785,915,0.6,187,532,1448,905,19,10,12,6.0,17.0,56294,none,525,0,7,1,0,False,0,1,0,1
787,1848,0.7,179,154,605,3902,11,9,3,2.0,10.0,42798,a,1348,2,1,1,2,True,1,0,1,0
788,1501,0.2,187,198,1056,2487,13,12,16,12.0,15.0,2701,n,1113,2,0,1,4,False,0,1,0,1
789,1614,0.3,188,860,1330,3914,17,13,13,8.0,17.0,55512,none,1415,2,2,1,0,False,1,0,0,1
790,911,0.1,181,461,670,363,9,5,17,0.0,1.0,46817,none,322,0,4,2,0,True,0,1,0,1
791,1520,0.7,199,109,1909,3233,13,3,4,1.0,8.0,24384,g,1381,2,4,0,3,False,1,0,0,1
792,1647,0.3,102,193,1185,2532,16,14,15,3.0,15.0,38376,a,813,2,5,1,2,False,1,0,1,0
793,1347,0.8,108,961,1008,3836,15,3,14,8.0,15.0,53134,b,1273,2,5,0,1,False,1,0,1,0
794,967,0.6,92,243,1642,3076,7,4,18,4.0,9.0,25219,n,748,0,7,1,4,True,0,1,0,1
795,1442,0.7,145,1626,1668,1513,11,8,7,0.0,3.0,56789,none,1060,2,4,1,0,False,0,1,0,1
798,1800,0.4,100,400,823,3481,10,8,8,2.0,6.0,8174,n,895,2,6,0,4,True,1,0,0,1
800,1439,0.8,147,626,932,1790,19,12,15,12.0,17.0,20812,g,733,2,0,0,3,False,1,0,0,1
802,1591,1.0,161,548,1641,282,10,9,14,4.0,16.0,52756,g,724,2,2,1,3,True,0,1,1,0
803,880,0.6,198,632,660,3006,6,4,3,2.0,19.0,6483,none,787,1,3,1,0,False,1,0,0,1
804,1929,1.0,163,349,1051,1913,12,7,6,0.0,2.0,19230,none,972,2,5,0,0,True,0,1,1,0
809,972,0.7,82,297,589,3925,7,6,7,8.0,10.0,44603,none,703,0,6,1,0,True,0,1,0,1
810,691,0.9,108,951,962,424,5,3,15,4.0,8.0,33199,b,642,2,3,2,1,True,0,1,1,0
811,807,0.3,158,667,697,1284,17,13,2,9.0,20.0,8688,a,588,0,4,0,2,False,0,1,0,1
813,721,0.9,125,408,1862,1713,10,3,4,10.0,18.0,16142,b,666,0,0,1,1,True,0,1,1,0
814,1188,0.3,198,1150,1469,485,12,7,7,0.0,2.0,54995,none,400,0,5,1,0,True,0,1,1,0
815,1512,0.1,131,333,952,3002,6,5,7,1.0,14.0,52571,g,973,0,0,0,3,True,1,0,0,1
816,805,0.1,97,641,704,418,11,6,17,0.0,14.0,64574,b,430,0,3,0,1,True,0,1,0,1
817,918,0.1,123,653,671,1652,17,4,14,1.0,5.0,8391,none,682,1,6,0,0,False,0,1,1,0
818,1320,0.2,168,103,1583,2893,8,5,9,7.0,16.0,48093,g,872,0,4,0,3,False,1,0,1,0
819,1236,0.1,188,517,809,1406,14,12,20,2.0,14.0,57374,b,750,2,0,0,1,False,1,0,1,0
820,1387,0.5,98,785,1151,629,5,3,11,0.0,0.0,61208,none,812,2,2,0,0,False,0,1,0,1
821,1883,0.5,95,531,791,3724,16,15,20,6.0,10.0,30296,b,1380,2,1,2,1,True,0,1,1,0
822,839,0.4,175,564,1391,3835,15,8,11,0.0,3.0,14732,none,576,1,6,1,0,False,1,0,1,0
823,1593,0.7,130,761,1336,1354,15,13,13,0.0,0.0,52587,a,669,2,7,1,2,True,0,1,0,1
825,1954,0.9,126,673,690,3438,17,12,13,8.0,9.0,7670,none,853,1,2,0,0,False,1,0,1,0
827,1628,0.9,101,412,643,3361,16,10,13,5.0,8.0,33436,none,1353,2,5,0,0,False,1,0,0,1
829,833,0.9,124,359,1395,2150,9,5,7,4.0,6.0,27376,a,516,0,0,1,2,True,0,1,0,1
830,571,0.5,141,224,783,2587,7,5,18,1.0,8.0,43392,none,1188,2,2,0,0,False,1,0,0,1
833,1368,0.1,115,843,1145,2941,13,12,17,4.0,7.0,9782,none,886,0,6,1,0,True,0,1,1,0
834,1161,0.6,126,308,1169,3336,6,4,14,0.0,12.0,22010,a,1138,2,7,1,2,False,1,0,1,0
835,1224,1.0,157,522,563,3796,10,5,13,9.0,18.0,33445,none,859,1,0,1,0,True,0,1,0,1
836,902,0.7,122,364,1360,3654,18,8,15,0.0,14.0,63361,g,916,0,4,0,3,True,0,1,1,0
837,787,0.6,93,806,1423,2934,8,6,14,15.0,16.0,11022,a,655,1,0,0,2,True,1,0,0,1
839,1184,0.6,191,519,1577,3315,17,7,14,1.0,6.0,48157,g,1081,2,0,1,3,False,0,1,1,0
842,966,0.5,118,214,1523,3534,18,17,11,8.0,10.0,34523,n,1004,2,1,1,4,False,0,1,0,1
843,1438,0.6,169,859,867,2246,14,11,15,3.0,7.0,16261,none,497,0,7,1,0,True,1,0,0,1
845,1907,0.9,105,713,1513,286,14,4,17,13.0,15.0,56001,b,578,1,6,1,1,False,1,0,0,1
846,1489,0.6,200,172,812,776,7,6,8,8.0,16.0,32803,none,580,0,0,2,0,False,1,0,1,0
847,1843,0.7,134,118,580,3213,15,14,15,13.0,18.0,16358,none,1097,2,5,1,0,True,0,1,1,0
848,825,0.4,94,540,783,716,11,4,14,11.0,18.0,38509,none,451,0,2,1,0,True,0,1,0,1
850,840,0.8,137,987,1081,3486,12,8,18,0.0,19.0,63260,none,912,2,6,0,0,False,0,1,0,1
851,757,0.2,163,535,697,3237,19,12,9,5.0,7.0,59072,a,1045,2,3,2,2,False,1,0,1,0
852,814,0.8,177,1092,1406,1944,16,6,12,2.0,10.0,41589,none,796,1,1,1,0,True,1,0,1,0
858,1878,0.6,85,210,1026,1334,18,7,2,9.0,19.0,29502,none,755,0,7,0,0,True,1,0,0,1
859,623,0.1,127,144,672,3657,17,3,19,2.0,4.0,6822,none,1031,1,2,1,0,False,0,1,0,1
860,1829,0.4,160,729,1267,2080,16,11,12,0.0,7.0,15293,a,1136,2,4,0,2,True,1,0,0,1
864,1296,0.2,129,1222,1382,2552,19,8,10,3.0,4.0,11458,a,1180,1,6,1,2,False,0,1,1,0
865,642,0.8,197,331,1011,3355,12,5,13,3.0,15.0,34392,none,827,0,1,2,0,False,1,0,0,1
866,1664,0.5,177,1178,1929,1968,12,7,9,9.0,19.0,15735,none,980,2,6,2,0,True,1,0,1,0
867,1498,0.1,170,347,1076,3358,7,3,19,3.0,4.0,8329,none,1510,2,6,0,0,True,1,0,0,1
869,1236,0.3,143,492,1403,942,16,12,14,6.0,18.0,32213,b,686,2,3,2,1,True,0,1,0,1
871,712,0.8,172,881,1234,3612,13,5,4,6.0,14.0,9054,none,1106,2,1,1,0,True,1,0,0,1
872,569,0.8,170,351,1159,2351,8,7,10,10.0,19.0,4587,none,941,2,2,0,0,True,0,1,1,0
873,603,0.2,156,1842,1968,604,10,4,8,0.0,0.0,64866,n,858,2,5,0,4,True,0,1,1,0
876,1064,0.2,184,1175,1569,654,16,13,6,1.0,13.0,34956,none,756,2,5,2,0,False,1,0,1,0
878,1366,0.2,161,647,1876,3869,17,5,14,5.0,9.0,53410,a,1012,2,4,1,2,True,1,0,1,0
879,906,0.1,136,1102,1793,3412,13,8,16,7.0,11.0,18284,none,892,1,1,1,0,False,1,0,1,0
880,1554,0.7,185,319,1367,509,12,3,19,3.0,12.0,47264,none,845,2,4,2,0,False,1,0,1,0
881,1187,0.2,122,215,1125,2547,10,3,5,0.0,6.0,21371,none,947,2,5,2,0,False,0,1,0,1
882,1156,0.9,173,945,1913,2735,16,15,13,1.0,16.0,30485,b,1205,2,2,2,1,True,1,0,1,0
883,1918,0.3,139,381,1203,1369,9,6,6,1.0,5.0,22550,a,539,0,0,2,2,False,0,1,0,1
884,841,0.1,199,546,828,2942,11,5,16,8.0,13.0,39246,b,467,0,5,0,1,True,0,1,1,0
886,878,0.5,153,575,618,3497,9,7,11,13.0,18.0,31017,none,798,2,3,1,0,True,0,1,0,1
887,1059,0.7,182,519,1545,619,5,3,18,0.0,1.0,50673,a,599,0,7,0,2,False,0,1,1,0
888,1578,0.9,200,342,670,3483,17,4,16,8.0,20.0,3247,none,1479,1,0,2,0,False,1,0,0,1
889,1829,0.8,112,291,563,1475,11,4,7,0.0,1.0,36838,none,761,0,4,1,0,False,1,0,0,1
891,1652,1.0,198,352,1084,3592,7,6,6,4.0,6.0,40453,none,1365,2,6,0,0,False,1,0,1,0
892,912,0.3,107,165,1723,3573,17,3,20,0.0,1.0,58661,none,1151,1,4,0,0,False,0,1,1,0
896,1742,0.8,100,1134,1469,1947,5,4,6,3.0,9.0,49643,n,799,1,0,1,4,True,1,0,0,1
897,1549,0.4,158,721,1514,1998,12,7,15,4.0,7.0,8655,none,1012,1,4,0,0,True,0,1,0,1
898,1372,0.4,193,687,937,725,11,3,20,7.0,17.0,34393,none,672,1,3,2,0,True,1,0,0,1
901,783,0.3,150,458,1263,1185,15,4,6,9.0,11.0,27753,n,763,2,5,1,4,True,0,1,1,0
902,1698,0.4,105,485,1819,1656,5,3,17,10.0,18.0,26638,g,865,2,1,2,3,False,1,0,0,1
903,899,0.3,192,641,1638,2870,19,16,10,3.0,11.0,53763,a,848,2,3,2,2,True,1,0,0,1
905,989,0.2,166,256,1394,3892,18,7,19,4.0,19.0,17650,none,847,1,2,1,0,True,0,1,0,1
906,1983,0.6,125,370,1197,3897,12,10,10,6.0,11.0,27531,n,1677,2,0,1,4,True,0,1,1,0
907,1800,0.3,87,191,1108,656,14,10,18,5.0,12.0,53559,b,539,0,0,2,1,True,1,0,0,1
909,868,0.8,83,276,1026,1653,11,7,17,0.0,0.0,30439,none,809,1,3,1,0,False,1,0,0,1
913,1763,0.2,101,138,806,2066,12,9,17,1.0,20.0,53270,n,698,2,3,2,4,False,0,1,1,0
914,694,0.4,193,983,1230,3676,12,8,5,15.0,20.0,36854,g,1183,1,3,1,3,True,1,0,1,0
915,1265,0.5,90,275,687,1518,16,11,8,4.0,5.0,49760,b,653,2,0,0,1,False,1,0,1,0
916,816,0.9,198,149,558,1018,17,10,15,4.0,13.0,14257,none,624,1,2,0,0,True,1,0,0,1
919,1531,0.4,162,625,765,2524,13,11,7,0.0,1.0,60419,none,953,2,5,1,0,False,1,0,0,1
920,934,0.7,182,521,1190,703,10,8,7,2.0,15.0,30764,b,467,0,7,1,1,False,1,0,1,0
921,1624,1.0,200,1530,1744,1251,13,4,18,0.0,11.0,58289,b,686,0,2,2,1,True,0,1,1,0
922,874,0.5,185,442,1248,582,6,4,15,5.0,20.0,8017,none,415,0,0,1,0,False,1,0,0,1
923,1027,0.8,102,152,714,1732,8,5,13,0.0,4.0,63343,a,375,0,4,1,2,True,0,1,0,1
924,1966,0.2,144,1242,1973,1252,6,4,19,15.0,16.0,48183,b,1049,2,0,0,1,False,0,1,1,0
926,1496,0.1,126,501,506,1927,17,4,6,13.0,14.0,38973,b,540,0,3,1,1,True,1,0,1,0
928,1349,0.1,105,648,1019,2462,15,7,17,5.0,7.0,55659,a,631,1,6,1,2,True,1,0,1,0
929,1689,0.9,168,521,674,1172,12,11,17,0.0,9.0,13742,b,757,2,1,2,1,True,0,1,1,0
932,1485,0.1,138,341,774,3271,14,12,8,3.0,14.0,44939,none,1002,2,3,2,0,False,0,1,0,1
933,1991,0.7,94,751,1377,1511,17,8,9,11.0,12.0,9559,none,656,0,2,1,0,True,1,0,0,1
934,553,0.5,119,993,1517,2981,7,3,14,2.0,3.0,23040,none,955,2,2,0,0,False,1,0,1,0
936,805,0.6,88,1262,1538,3647,18,11,9,1.0,2.0,34204,b,932,1,5,0,1,False,1,0,0,1
937,764,1.0,152,361,511,3148,18,7,6,1.0,2.0,13314,none,985,1,7,1,0,True,0,1,1,0
938,894,0.2,130,104,541,2829,11,5,13,5.0,15.0,54322,n,892,2,2,0,4,False,1,0,0,1
939,1589,0.4,84,618,940,2373,11,9,20,9.0,16.0,46706,none,996,1,2,2,0,False,0,1,0,1
940,1456,0.1,80,815,1666,3998,6,3,13,9.0,10.0,39201,none,1487,2,7,1,0,False,0,1,1,0
941,743,0.3,95,1587,1659,316,19,10,4,0.0,1.0,33576,none,628,2,1,0,0,False,1,0,1,0
942,1061,0.1,109,138,1330,999,16,12,9,3.0,4.0,52740,none,766,2,6,1,0,True,0,1,0,1
943,1428,0.1,153,584,983,1808,12,8,13,0.0,2.0,7239,none,454,0,3,1,0,True,0,1,0,1
944,674,0.2,93,750,772,589,18,6,4,0.0,0.0,8383,none,713,2,2,2,0,True,0,1,1,0
947,907,0.2,151,171,507,584,11,9,6,3.0,16.0,42519,none,490,1,0,1,0,False,1,0,1,0
948,1631,0.5,166,960,1735,2173,12,3,8,2.0,16.0,13381,none,968,2,1,0,0,False,0,1,0,1
949,1584,0.6,135,160,1291,1561,10,5,17,6.0,15.0,41508,a,615,0,3,1,2,True,1,0,0,1
950,1382,0.3,199,612,719,2073,16,7,9,7.0,18.0,13482,g,941,2,1,0,3,True,1,0,0,1
951,633,0.7,102,709,1915,1401,19,14,11,0.0,10.0,46838,none,782,2,5,1,0,True,0,1,0,1
952,1444,0.4,104,624,917,3764,14,9,10,9.0,16.0,38599,none,960,0,6,1,0,True,1,0,0,1
953,852,0.4,147,538,730,1275,13,7,12,6.0,7.0,54895,g,744,2,4,1,3,True,1,0,1,0
954,922,1.0,157,1295,1808,1464,17,4,12,0.0,14.0,47954,g,814,2,7,0,3,True,1,0,0,1
955,1745,0.1,159,1164,1908,2885,13,11,5,4.0,16.0,57321,b,1151,2,2,1,1,False,0,1,1,0
956,862,0.1,107,829,1977,3458,9,4,9,9.0,14.0,6822,n,957,2,7,2,4,False,0,1,0,1
957,1754,1.0,101,199,1452,3019,11,6,19,1.0,3.0,52907,g,817,2,3,1,3,True,1,0,1,0
958,1008,1.0,109,825,1972,1083,6,4,6,3.0,14.0,36020,none,604,0,0,2,0,False,1,0,0,1
960,1596,0.7,149,169,1190,2493,14,12,13,7.0,9.0,7523,n,875,1,1,2,4,False,0,1,1,0
961,1807,0.1,134,1734,1968,3726,8,5,15,2.0,6.0,61186,none,1261,2,5,0,0,True,1,0,1,0
963,1861,0.5,148,1698,1877,601,7,5,4,4.0,8.0,55462,none,920,2,6,0,0,True,1,0,0,1
964,648,1.0,91,819,1997,2991,8,7,4,4.0,19.0,8244,a,775,0,4,1,2,False,1,0,1,0
966,1910,0.6,115,985,1284,309,8,4,10,0.0,0.0,34582,a,570,0,1,1,2,True,1,0,0,1
967,1807,0.5,155,970,974,323,9,3,3,0.0,0.0,13414,b,532,2,7,1,1,False,0,1,1,0
968,1923,0.5,191,767,1759,1489,10,9,3,7.0,10.0,46714,b,690,1,0,0,1,False,0,1,1,0
972,1330,0.8,84,462,1304,3269,19,6,8,6.0,12.0,52876,none,782,2,3,0,0,False,0,1,0,1
973,516,0.9,138,126,698,3731,17,13,15,1.0,12.0,30100,none,951,0,0,0,0,True,1,0,1,0
974,672,0.9,95,578,1143,667,17,8,14,0.0,11.0,54548,none,384,0,3,0,0,True,1,0,1,0
975,892,0.4,94,655,1782,1241,12,3,9,0.0,18.0,47585,a,748,2,0,0,2,True,1,0,0,1
976,1778,0.5,101,1028,1445,3941,19,6,13,0.0,11.0,23583,none,1354,2,5,0,0,False,1,0,0,1
978,1359,0.3,86,1692,1902,3142,19,3,17,4.0,6.0,59272,a,836,0,1,0,2,False,0,1,0,1
979,1866,0.8,89,358,1782,1444,7,4,20,3.0,9.0,47822,none,1024,2,4,2,0,True,1,0,1,0
981,1046,0.2,100,259,1040,3863,17,12,9,0.0,0.0,58577,g,1271,2,7,2,3,True,0,1,1,0
982,1035,0.5,99,236,1960,3506,14,5,12,2.0,3.0,44494,none,1076,2,2,0,0,False,0,1,1,0
983,1175,0.3,164,873,1394,1944,9,4,9,2.0,9.0,19284,none,646,1,6,1,0,True,0,1,0,1
984,1261,0.2,90,858,1591,348,14,9,14,0.0,0.0,11580,a,674,2,3,0,2,True,1,0,1,0
985,1068,0.5,124,1405,1910,550,12,8,6,9.0,15.0,51738,none,650,1,3,0,0,False,0,1,1,0
986,1713,0.9,104,237,890,971,11,10,10,5.0,17.0,21102,none,732,2,6,2,0,False,1,0,1,0
987,1688,0.2,170,650,864,3984,17,14,8,0.0,0.0,21491,a,1314,2,6,2,2,False,0,1,0,1
988,1413,0.4,104,1949,1994,2973,17,8,15,4.0,6.0,45217,n,1044,2,4,0,4,True,1,0,1,0
989,559,0.4,82,541,823,2019,10,4,16,10.0,14.0,11109,b,656,1,4,0,1,True,0,1,0,1
990,1483,0.6,146,361,1552,1587,9,4,19,13.0,19.0,19487,none,795,0,6,2,0,True,1,0,1,0
993,686,0.3,91,1109,1392,570,7,6,19,11.0,15.0,3126,none,517,0,5,0,0,True,0,1,0,1
994,818,0.9,177,111,510,546,12,6,7,14.0,15.0,43665,a,535,1,5,1,2,False,0,1,0,1
995,1456,0.2,193,1285,1427,3624,12,11,16,5.0,20.0,49632,none,1241,1,2,1,0,False,0,1,1,0
996,774,0.5,188,1480,1731,2944,8,6,2,2.0,9.0,10507,b,1005,2,1,0,1,False,0,1,1,0
997,1068,0.9,197,322,875,1209,19,12,12,0.0,9.0,19507,none,757,2,7,0,0,False,0,1,1,0
1000,594,0.1,132,1011,1263,3087,16,4,4,2.0,3.0,28693,n,1043,2,4,0,4,False,0,1,0,1
1001,1524,0.5,124,629,635,947,11,4,16,5.0,12.0,57765,b,657,0,1,2,1,False,0,1,1,0
1002,511,0.1,175,140,622,1484,9,7,8,12.0,16.0,50728,none,633,1,2,0,0,True,1,0,1,0
1004,965,1.0,131,297,653,3227,12,6,8,15.0,19.0,53393,none,1204,1,7,0,0,True,1,0,0,1
1005,1270,0.5,104,1512,1716,3299,13,4,16,0.0,1.0,58150,g,853,0,4,2,3,True,1,0,0,1
1006,919,0.3,159,275,570,1028,8,4,17,11.0,15.0,14059,none,533,1,0,0,0,False,1,0,1,0
1010,683,0.9,173,954,1985,2622,16,3,5,5.0,17.0,19462,b,761,0,3,0,1,False,1,0,0,1
1011,772,0.1,100,741,1471,929,13,6,18,7.0,10.0,6302,a,507,0,1,2,2,False,0,1,1,0
1012,536,0.7,135,547,705,1211,15,10,7,0.0,0.0,53827,a,747,2,2,1,2,True,1,0,0,1
1013,1694,1.0,186,1194,1208,1653,7,5,6,0.0,0.0,53833,none,968,1,5,1,0,False,1,0,0,1
1015,1371,0.5,167,471,663,3034,13,6,8,4.0,19.0,53055,none,759,0,3,0,0,False,1,0,0,1
1017,1221,0.5,139,1895,1976,2438,13,11,10,1.0,7.0,28180,b,1006,2,0,0,1,False,0,1,0,1
1019,1986,0.2,162,236,1520,1377,5,3,15,3.0,20.0,64847,b,694,2,3,2,1,False,0,1,1,0
1020,1119,0.4,164,821,915,3520,7,4,7,0.0,1.0,23332,none,843,2,3,0,0,False,1,0,1,0
1021,1699,0.5,97,466,1768,3796,17,10,12,1.0,3.0,59833,n,803,0,3,0,4,False,0,1,1,0
1022,1099,0.3,146,393,1096,1699,17,10,3,13.0,20.0,61667,g,767,2,2,0,3,False,0,1,0,1
1023,1576,0.2,90,400,631,336,14,8,13,7.0,16.0,58341,n,711,1,2,2,4,False,0,1,0,1
1024,950,0.1,156,774,843,1095,14,12,13,9.0,10.0,55821,none,534,0,4,0,0,True,0,1,0,1
1026,606,0.2,146,465,1152,1223,19,12,7,1.0,2.0,53597,none,713,2,3,2,0,False,1,0,0,1
1030,1681,0.3,167,850,1005,2265,5,3,20,6.0,7.0,18641,a,883,1,0,2,2,True,0,1,1,0
1031,1983,1.0,87,349,676,2775,9,4,3,3.0,10.0,43631,a,646,0,5,0,2,True,0,1,1,0
1032,1753,0.9,113,387,1595,1445,17,16,12,8.0,17.0,12084,b,745,2,6,1,1,False,0,1,0,1
1033,1632,0.1,132,706,1623,2614,5,4,15,0.0,1.0,41598,none,1212,1,3,1,0,True,1,0,0,1
1034,1949,0.3,145,951,1178,356,5,3,19,7.0,11.0,57464,none,630,0,6,1,0,True,1,0,0,1
1038,1122,0.6,184,1578,1963,1402,14,10,3,0.0,4.0,28788,none,1000,0,2,2,0,False,0,1,0,1
1039,504,0.9,172,280,1795,2085,13,5,8,2.0,14.0,46515,none,807,2,4,0,0,True,1,0,1,0
1040,1154,0.7,156,251,1801,587,8,3,4,12.0,14.0,14449,b,665,2,6,0,1,False,0,1,0,1
1041,1727,0.6,85,1463,1992,2457,19,13,7,2.0,8.0,63368,g,1214,2,6,1,3,False,1,0,0,1
1046,1057,0.5,154,416,1055,3705,6,4,13,4.0,13.0,5382,none,969,1,4,1,0,False,1,0,0,1
1047,576,0.8,162,847,893,2800,11,6,16,1.0,5.0,30306,n,841,0,7,1,4,False,0,1,0,1
1048,1960,0.2,165,868,877,3773,11,9,6,1.0,9.0,7476,a,1155,0,6,1,2,True,0,1,0,1
1050,718,0.8,88,518,830,1754,17,11,9,0.0,7.0,21408,g,703,2,0,0,3,False,1,0,1,0
1051,864,0.3,103,663,1805,1904,12,8,13,3.0,7.0,35268,b,852,2,2,1,1,False,0,1,0,1
1052,547,0.4,154,371,541,2705,17,3,10,1.0,4.0,37662,none,894,1,4,1,0,False,0,1,1,0
1053,623,0.1,102,1749,1781,3537,16,13,3,1.0,7.0,3647,g,938,2,7,0,3,True,1,0,0,1
1054,1793,0.4,154,586,722,1370,16,3,19,11.0,13.0,27584,n,728,1,4,0,4,False,1,0,1,0
1057,980,0.9,160,1008,1758,2268,7,5,4,0.0,0.0,33345,none,958,2,5,0,0,True,0,1,0,1
1058,643,0.2,187,442,1079,2648,7,5,18,9.0,12.0,18524,n,874,2,7,1,4,False,0,1,0,1
1059,1925,0.8,175,983,1087,2173,7,3,19,0.0,11.0,16322,none,1040,2,7,2,0,False,0,1,1,0
1060,1408,0.1,151,875,982,3162,19,18,3,3.0,6.0,32601,none,938,1,3,2,0,True,1,0,0,1
1061,1522,0.2,124,952,1191,1368,14,5,17,4.0,5.0,28522,b,734,1,0,0,1,True,1,0,1,0
1062,587,0.6,111,244,1361,2746,10,4,7,16.0,17.0,51798,b,815,2,0,2,1,True,1,0,0,1
1064,1872,0.7,89,1749,1767,724,17,3,9,3.0,6.0,17401,g,909,1,5,0,3,False,1,0,1,0
1065,1043,0.1,111,716,1626,912,16,9,6,7.0,8.0,42590,none,503,0,2,0,0,True,0,1,0,1
